date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:00	0/0	U-----	200	untouched ('OK')	text/plain	etag:%2258fb8a7d-0%22	https://beverleybeaversbadminton.club/robots.txt		(from )
19:59:01	20301/20301	U--MCZ	200	updated ('OK')	text/html	etag:W/%22b744a1d781aa086da526338e1f92b586%22	https://beverleybeaversbadminton.club/	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/index.html	(from )
19:59:02	392/392	U--MC-	200	updated ('OK')	text/css	date:Wed,%2015%20Apr%202020%2018:59:01%20GMT	https://fonts.googleapis.com/css?family=Oswald:400,700	/Users/davealmond/websites/Badders/fonts.googleapis.com/css79d8.css	(from https://beverleybeaversbadminton.club/)
19:59:03	18931/18931	U--MCZ	200	updated ('OK')	text/html	etag:W/%226b7c0174766ae64d9053d725fff93044%22	https://beverleybeaversbadminton.club/kids-club	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/kids-club.html	(from https://beverleybeaversbadminton.club/)
19:59:04	18893/18893	U--MCZ	200	updated ('OK')	text/html	etag:W/%22be9a8314c304d1decd4f45fcf093ea77%22	https://beverleybeaversbadminton.club/club-nights	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/club-nights.html	(from https://beverleybeaversbadminton.club/)
19:59:05	18352/18352	U--MCZ	200	updated ('OK')	text/html	etag:W/%2220bc13d332da8983599379ac5556a062%22	https://beverleybeaversbadminton.club/league-teams	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/league-teams.html	(from https://beverleybeaversbadminton.club/)
19:59:06	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Wed,%2015%20Apr%202020%2018:59:01%20GMT	https://fonts.googleapis.com/robots.txt		(from https://beverleybeaversbadminton.club/)
19:59:07	28032/28032	U--MCZ	200	updated ('OK')	text/html	etag:W/%22021e8d0c4d19e024c8471c5df1d3fb66%22	https://beverleybeaversbadminton.club/gallery	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/gallery.html	(from https://beverleybeaversbadminton.club/)
19:59:08	17082/17082	U--MCZ	200	updated ('OK')	text/html	etag:W/%227cb0dead91d333119d49a67293b8fe97%22	https://beverleybeaversbadminton.club/social-wall	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/social-wall.html	(from https://beverleybeaversbadminton.club/)
19:59:08	17644/17644	U--MCZ	200	updated ('OK')	text/html	etag:W/%222f337fd15a53ff7d9a1ab5fe9a61d270%22	https://beverleybeaversbadminton.club/racket-stringing	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/racket-stringing.html	(from https://beverleybeaversbadminton.club/)
19:59:08	23469/23469	U--MCZ	200	updated ('OK')	text/html	etag:W/%229b39c92a91f40479ea9566922b5ab9e7%22	https://beverleybeaversbadminton.club/privacy-policy	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/privacy-policy.html	(from https://beverleybeaversbadminton.club/)
19:59:08	21095/21095	U--MCZ	200	updated ('OK')	text/html	etag:W/%2221803ffe6067b64c0c811996845d960a%22	https://beverleybeaversbadminton.club/contact	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/contact.html	(from https://beverleybeaversbadminton.club/)
19:59:35	133349/133349	U-----	200	untouched ('OK')	text/css	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css	(from https://beverleybeaversbadminton.club/)
19:59:35	235952/235952	U-----	200	untouched ('')	image/jpeg	date:Sun,%2021%20Jul%202019%2011:03:41%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/006/std/badders-2019.jpg?1563707020	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/006/std/badders-20192d83.jpg	(from https://beverleybeaversbadminton.club/)
19:59:35	4119/4119	U-----	200	untouched ('')	image/png	date:Sat,%2022%20Apr%202017%2017:19:25%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/001/std/badminton-england-affiliated-club.png?1469371005	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/001/std/badminton-england-affiliated-club0b3d.png	(from https://beverleybeaversbadminton.club/)
19:59:38	45229/45229	---MC-	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202020%2000:21:02%20GMT	http://www.google-analytics.com/analytics.js	/Users/davealmond/websites/Badders/www.google-analytics.com/analytics.js	(from https://beverleybeaversbadminton.club/)
20:00:04	304231/304231	U-----	200	untouched ('')	application/javascript	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/application-2dd45aec2d634f036241c7e2457fc7113954dac86eb3a817e21a2e85133a8884.js	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/application-2dd45aec2d634f036241c7e2457fc7113954dac86eb3a817e21a2e85133a8884.js	(from https://beverleybeaversbadminton.club/)
20:00:04	29995/29995	U-----	200	untouched ('')	image/png	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/beverley_beavers_logo-7ce04fd0ffab39f7892f5ea37fb8c3fd6acb1845c51efc6c4f92f37c7f0bd284.png	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/beverley_beavers_logo-7ce04fd0ffab39f7892f5ea37fb8c3fd6acb1845c51efc6c4f92f37c7f0bd284.png	(from https://beverleybeaversbadminton.club/)
20:00:06	4502/4502	U-----	200	untouched ('')	application/javascript	date:Wed,%2020%20Mar%202019%2007:45:51%20GMT	https://beverleybeaversbadminton.club/assets/maps2-f5bf1bead7948d34b58d2fdc61fe52bb720bad93615f98bdca71cbc53c11cbc7.js	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/maps2-f5bf1bead7948d34b58d2fdc61fe52bb720bad93615f98bdca71cbc53c11cbc7.js	(from https://beverleybeaversbadminton.club/)
20:00:30	8182/8182	U-----	200	untouched ('')	application/javascript	etag:W/%225afd4b17-1ff6%22	https://cdnjs.cloudflare.com/ajax/libs/wow/1.1.2/wow.min.js	/Users/davealmond/websites/Badders/cdnjs.cloudflare.com/ajax/libs/wow/1.1.2/wow.min.js	(from https://beverleybeaversbadminton.club/)
20:00:32	215991/215991	U-----	200	untouched ('')	image/jpeg	date:Sat,%2022%20Apr%202017%2017:19:23%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/001/std/beavers-club-images-1.jpg?1469294137	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/001/std/beavers-club-images-18be5.jpg	(from https://beverleybeaversbadminton.club/club-nights)
20:00:32	197456/197456	U-----	200	untouched ('')	image/jpeg	date:Sat,%2022%20Apr%202017%2017:19:24%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/004/std/beavers-club-images-2.jpg?1469550535	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/004/std/beavers-club-images-26aa2.jpg	(from https://beverleybeaversbadminton.club/kids-club)
20:00:32	77367/77367	U-----	200	untouched ('')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:18%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/full/DSC_0017-2.jpg?1535397557	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/full/DSC_0017-21a0a.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:00:33	9718/9718	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202020%2019:00:33%20GMT	https://beverleybeaversbadminton.club/javascripts/backgroundsize.min.htc	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/javascripts/backgroundsize.min.32.delayed	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:00:34	3319/3319	U-----	200	untouched ('')	image/gif	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/loading_light-e7c8362a83265cd15103ff75bdc3164373953eae560dc3e5d500db88d0afed2c.gif	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/loading_light-e7c8362a83265cd15103ff75bdc3164373953eae560dc3e5d500db88d0afed2c.gif	(from https://beverleybeaversbadminton.club/gallery)
